59,"鳥ばか一代",35.6729722794,139.7653552501,"東京都中央区銀座３-3-8","月～金、祝前日: 17:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）土: 15:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）日、祝日: 15:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","5001～7000円","https://www.hotpepper.jp/strJ001040349/?vos=nhppalsa000016","050-5877-0439","https://imgfp.hotp.jp/IMGH/27/91/P022132791/P022132791_238.jpg",NULL,"2017-05-12 06:48:56","2017-05-12 06:53:48"
60,"鳥ばか一代 はなれ",35.6729722794,139.7653552501,"東京都中央区銀座３-3-8","月～金、祝前日: 17:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）土: 15:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）日、祝日: 15:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","5001～7000円","https://www.hotpepper.jp/strJ000774631/?vos=nhppalsa000016","050-5834-6111","https://imgfp.hotp.jp/IMGH/28/38/P022132838/P022132838_238.jpg",NULL,"2017-05-12 06:48:56","2017-05-12 06:53:48"
61,"すし 魚游 銀座店",35.6728167181,139.7644858858,"東京都中央区銀座４丁目２－２　第一弥生ビルＢ1Ｆ","月～金、祝前日: 11:30～14:30 （料理L.O. 14:00 ドリンクL.O. 14:00）17:00～23:00 （料理L.O. 22:10 ドリンクL.O. 22:10）土: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～23:00 （料理L.O. 22:10 ドリンクL.O. 22:10）日、祝日: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）","4001～5000円","https://www.hotpepper.jp/strJ001008776/?vos=nhppalsa000016","050-5841-6319","https://imgfp.hotp.jp/IMGH/48/18/P023974818/P023974818_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 06:53:48"
63,"アクアリウムダイニング碧 AOI 銀座プランタン並木通り店",35.6729947710,139.7651338791,"東京都中央区銀座３-3-14 グランディアビル2　5F-B","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ001126973/?vos=nhppalsa000016","050-5827-7960","https://imgfp.hotp.jp/IMGH/83/92/P026128392/P026128392_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:53"
64,"炙りや鶏兵衛 銀座並木通り店",35.6729947710,139.7651338791,"東京都中央区銀座３-3-14 グランディアビル2　2F-B","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ001168588/?vos=nhppalsa000016","050-5285-9846","https://imgfp.hotp.jp/IMGH/24/81/P025222481/P025222481_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:53"
65,"プライベート個室×肉バル GABURICO ガブリコ 銀座並木通り店",35.6729947710,139.7651338791,"東京都中央区銀座３-3-14 銀座並木通り座グランディア2ビル4F","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ001161190/?vos=nhppalsa000016","050-5284-9487","https://imgfp.hotp.jp/IMGH/04/92/P026870492/P026870492_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:53"
66,"宙 SORA 銀座並木通り店",35.6729958821,139.7651388787,"東京都中央区銀座３－３－１４　銀座グランディア2　5F","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ000707312/?vos=nhppalsa000016","050-5815-6094","https://imgfp.hotp.jp/IMGH/19/01/P021631901/P021631901_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:54"
67,"美の邸 vino-tei 銀座並木通り店",35.6729944936,139.7651469336,"東京都中央区銀座３－３－１４　銀座グランディア2　2F","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ000981130/?vos=nhppalsa000016","050-5815-5519","https://imgfp.hotp.jp/IMGH/94/67/P027099467/P027099467_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:54"
68,"銀座ガーデンファーム 並木通り店",35.6729944936,139.7651469336,"東京都中央区銀座３－３－１４　銀座グランディア2　4F","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","2001～3000円","https://www.hotpepper.jp/strJ000988985/?vos=nhppalsa000016","050-5841-3464","https://imgfp.hotp.jp/IMGH/95/19/P025949519/P025949519_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:54"
69,"ホルモンでですけ",35.6728889531,139.7652663721,"東京都中央区銀座３-３-９","月～金、祝前日: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～翌3:30 （料理L.O. 翌2:30 ドリンクL.O. 翌3:00）土: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）16:00～翌3:30 （料理L.O. 翌2:30 ドリンクL.O. 翌3:00）日: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）16:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）祝日: 11:30～15:00 （料理L.O. 14:30 ドリンクL.O. 14:30）16:00～22:30 （料理L.O. 21:00 ドリンクL.O. 21:30）","4001～5000円","https://www.hotpepper.jp/strJ000743609/?vos=nhppalsa000016","050-5834-6079","https://imgfp.hotp.jp/IMGH/71/44/P022317144/P022317144_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:55"
70,"ぼくじん 銀座",35.6728917306,139.7652663720,"東京都中央区銀座３－３－９松岡銀座ビル５Ｆ","月～木、土、日: 16:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）金: 16:00～翌1:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:30）祝前日: 16:00～翌0:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","5001～7000円","https://www.hotpepper.jp/strJ000651973/?vos=nhppalsa000016","050-5257-1565","https://imgfp.hotp.jp/IMGH/62/60/P020616260/P020616260_238.jpg",NULL,"2017-05-12 06:48:57","2017-05-12 07:09:55"
71,"銀座 MASTERS",35.6717765436,139.7639668049,"東京都中央区銀座５－５－１　銀座千疋屋ビル9F (RC内)","月～日、祝日、祝前日: 17:00～翌0:00","4001～5000円","https://www.hotpepper.jp/strJ000024539/?vos=nhppalsa000016","03-5847-1368","https://imgfp.hotp.jp/IMGH/53/50/P027025350/P027025350_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:55"
72,"牡蠣Bar",35.6715945936,139.7629943948,"東京都中央区銀座５－４－１５　西五ビル３Ｆ","月～土、祝日、祝前日: 11:30～14:3018:00～翌0:00","3001～4000円","https://www.hotpepper.jp/strJ001029127/?vos=nhppalsa000016","03-6274-6750","https://imgfp.hotp.jp/IMGH/22/32/P017482232/P017482232_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:55"
73,"銀座こじま屋",35.6715945936,139.7629943948,"東京都中央区銀座５-４-１５ 銀座エフローレビル5　2F","月～土、祝前日: 17:30～翌0:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","7001～10000円","https://www.hotpepper.jp/strJ000246518/?vos=nhppalsa000016","050-5816-5635","https://imgfp.hotp.jp/IMGH/10/90/P022761090/P022761090_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:55"
74,"トトズバー 都々's Bar",35.6715807046,139.7629332895,"東京都中央区銀座５－４－１５　西五ビル６Ｆ","月～金、祝前日: 18:00～翌3:00土: 18:00～翌1:00","5001～7000円","https://www.hotpepper.jp/strJ000011264/?vos=nhppalsa000016","03-6253-7386","https://imgfp.hotp.jp/IMGH/42/81/P012024281/P012024281_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:56"
75,"Bar Dining MARUGO マルゴ 銀座",35.6715807046,139.7629332895,"東京都中央区銀座５－４－１５　銀座エフローレビル５　３Ｆ","月～土、祝前日: 17:30～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）祝日: 17:30～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","3001～4000円","https://www.hotpepper.jp/strJ000000074/?vos=nhppalsa000016","050-5827-6277","https://imgfp.hotp.jp/IMGH/07/87/P025460787/P025460787_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:56"
76,"銀座 小十",35.6713796175,139.7629838488,"東京都中央区銀座５－４－８　カリオカビル４F","月～土、祝前日: 12:00～13:00 （料理L.O. 13:00 ドリンクL.O. 13:00）18:00～21:30 （料理L.O. 21:30 ドリンクL.O. 21:30）","10001円～","https://www.hotpepper.jp/strJ000238013/?vos=nhppalsa000016","03-6215-9544","https://imgfp.hotp.jp/IMGH/61/28/P012106128/P012106128_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:56"
77,"STEAK&CUISINE MASQ マスク",35.6711613374,139.7640554332,"東京都中央区銀座５－６－６　銀座フォトグビルＢ１Ｆ ","月～土、祝前日: 17:30～翌3:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）日、祝日: 17:30～翌0:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","7001～10000円","https://www.hotpepper.jp/strJ001029576/?vos=nhppalsa000016","03-3575-5161","https://imgfp.hotp.jp/IMGH/14/42/P018541442/P018541442_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:56"
78,"BAR MASQ マスク",35.6710946757,139.7639609995,"東京都中央区銀座５－６－６　銀座フォトグビルＢ１Ｆ","月～土、祝前日: 17:30～翌3:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:30）日、祝日: 17:30～翌0:00 （料理L.O. 22:30 ドリンクL.O. 23:00）","7001～10000円","https://www.hotpepper.jp/strJ000243482/?vos=nhppalsa000016","050-5852-1692","https://imgfp.hotp.jp/IMGH/13/53/P025961353/P025961353_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:56"
79,"Bar Lamp",35.6721390166,139.7644831354,"東京都中央区銀座４-３-７銀座猿谷ビル４Ｆ・５Ｆ","月～土、祝前日: 18:00～翌4:00 （料理L.O. 翌3:30 ドリンクL.O. 翌3:30）","5001～7000円","https://www.hotpepper.jp/strJ000231571/?vos=nhppalsa000016","050-5572-8552","https://imgfp.hotp.jp/IMGH/43/07/P020704307/P020704307_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:57"
80,"夜景ダイニング akaneya 銀座・有楽町店",35.6725528380,139.7637026295,"東京都中央区銀座４-2-12 銀座クリスタルビル　９Ｆ","月～木、土、日、祝日: 17:00～23:30 （料理L.O. 22:30 ドリンクL.O. 23:00）金、祝前日: 17:00～翌4:30 （料理L.O. 翌3:30 ドリンクL.O. 翌4:00）","4001～5000円","https://www.hotpepper.jp/strJ000989928/?vos=nhppalsa000016","050-5841-5727","https://imgfp.hotp.jp/IMGH/82/30/P026568230/P026568230_238.jpg",NULL,"2017-05-12 06:48:58","2017-05-12 07:09:57"
81,"わだ家 東京銀座店",35.6704058104,139.7619417542,"東京都中央区銀座６-6-11　第4ポールスタービル B1F","月～金、祝前日: 17:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）土: 15:00～翌4:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）日、祝日: 17:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","5001～7000円","https://www.hotpepper.jp/strJ000759280/?vos=nhppalsa000016","050-5877-8571","https://imgfp.hotp.jp/IMGH/66/34/P023266634/P023266634_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:57"
82,"銀座 水響亭",35.6701113893,139.7615779080,"東京都中央区銀座７－５－４　毛利ビルB２Ｆ ","月～金、祝前日: 18:00～翌3:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:00）土: 18:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","5001～7000円","https://www.hotpepper.jp/strJ000240142/?vos=nhppalsa000016","050-5841-6888","https://imgfp.hotp.jp/IMGH/15/85/P024341585/P024341585_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
83,"ちゃぼうず",35.6701113893,139.7615779080,"東京都中央区銀座７-5-4　ラヴィアーレ6F","月～金、祝前日: 17:00～23:30 （料理L.O. 22:30 ドリンクL.O. 23:00）土: 17:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）","4001～5000円","https://www.hotpepper.jp/strJ000748274/?vos=nhppalsa000016","050-5827-2469","https://imgfp.hotp.jp/IMGH/94/53/P024519453/P024519453_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
84,"Y&M Bar KISLING ワイアンドエム バー キスリング",35.6701113893,139.7615779080,"東京都中央区銀座７-5-4　ラヴィアーレ銀座ビル7F","月～金、祝前日: 18:00～翌3:00 （料理L.O. 翌2:30 ドリンクL.O. 翌2:30）土: 18:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）","5001～7000円","https://www.hotpepper.jp/strJ000231730/?vos=nhppalsa000016","050-5284-8291","https://imgfp.hotp.jp/IMGH/30/35/P021253035/P021253035_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
85,"鮨 かくとう",35.6698308703,139.7617612370,"東京都中央区銀座７-６-１９　ソワレド銀座弥生ビル４F","月～金、祝前日: 18:00～翌2:00土: 18:00～21:30 （料理L.O. 21:30 ドリンクL.O. 21:30）","10001円～","https://www.hotpepper.jp/strJ000982752/?vos=nhppalsa000016","03-6228-5424","https://imgfp.hotp.jp/IMGH/98/89/P017359889/P017359889_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
86,"バー クロノス BAR CHRONOS",35.6698308703,139.7617612370,"東京都中央区銀座７－６－１９　ソワレ・ド・銀座弥生ビルＢ１Ｆ","月～金、祝前日: 17:00～翌2:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:00）土: 17:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）","4001～5000円","https://www.hotpepper.jp/strJ000716612/?vos=nhppalsa000016","03-3289-0027","https://imgfp.hotp.jp/IMGH/74/04/P012067404/P012067404_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
87,"Bar V",35.6698308703,139.7617612370,"東京都中央区銀座７-6-19 ソワレド銀座　弥生ビル6F","月～金、祝前日: 19:00～翌3:00 （料理L.O. 翌2:30 ドリンクL.O. 翌2:30）土: 19:00～23:30 （料理L.O. 23:00 ドリンクL.O. 23:00）","7001～10000円","https://www.hotpepper.jp/strJ001102028/?vos=nhppalsa000016","03-5537-8811","https://imgfp.hotp.jp/IMGH/74/80/P020357480/P020357480_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:58"
88,"築地すし好 銀座六丁目店",35.6707196590,139.7617556463,"東京都中央区銀座６‐5‐8　エルドールビル1F","月～土、祝前日: 17:00～翌3:30 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）日、祝日: 17:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）","2001～3000円","https://www.hotpepper.jp/strJ000010182/?vos=nhppalsa000016","03-5568-0505","https://imgfp.hotp.jp/IMGH/45/15/P015744515/P015744515_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:59"
89,"Misty",35.6697478289,139.7619423361,"東京都中央区銀座７-6-5  3F","月～金: 18:00～翌4:00 （料理L.O. 翌3:30 ドリンクL.O. 翌3:30）土: 18:00～23:00 （料理L.O. 22:30 ドリンクL.O. 22:30）祝前日: 18:00～翌4:00 （料理L.O. 翌3:30）","4001～5000円","https://www.hotpepper.jp/strJ001125169/?vos=nhppalsa000016","050-5282-1663","https://imgfp.hotp.jp/IMGH/63/81/P024776381/P024776381_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:59"
90,"THE BAR みうら",35.6707085466,139.7616612103,"東京都中央区銀座６－５－１１　MARUGEN　No１５ビル７F","月～金: 18:00～翌1:00 （料理L.O. 翌1:00 ドリンクL.O. 翌1:00）土: 18:00～23:30 （料理L.O. 23:00 ドリンクL.O. 23:00）","5001～7000円","https://www.hotpepper.jp/strJ000789225/?vos=nhppalsa000016","03-3571-8545","https://imgfp.hotp.jp/IMGH/04/36/P012120436/P012120436_238.jpg",NULL,"2017-05-12 06:48:59","2017-05-12 07:09:59"
91,"和乃匠 銀座",35.6695114426,139.7610446441,"東京都中央区銀座７-5-10 第２一越ビル２F","月: 18:00～22:00 （料理L.O. 21:30 ドリンクL.O. 21:30）火～金、祝前日: 18:00～翌3:00 （料理L.O. 翌2:30 ドリンクL.O. 翌2:30）","5001～7000円","https://www.hotpepper.jp/strJ000788872/?vos=nhppalsa000016","03-3569-2810","https://imgfp.hotp.jp/IMGH/65/72/P020716572/P020716572_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:09:59"
92,"Cave+SRh",35.6695336610,139.7609946474,"東京都中央区銀座７-５-１０　第二一越ビル４F","月～金、祝前日: 17:00～翌2:00 （料理L.O. 翌1:30 ドリンクL.O. 翌1:30）土: 17:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）","5001～7000円","https://www.hotpepper.jp/strJ001100546/?vos=nhppalsa000016","050-5282-1050","https://imgfp.hotp.jp/IMGH/72/35/P025297235/P025297235_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:09:59"
93,"銀座 汁八",35.6694086665,139.7606752351,"東京都中央区銀座８－５－１　プラザＧ８ビル２Ｆ","月～金、祝前日: 17:30～翌2:00 （料理L.O. 翌1:30）土: 17:30～23:00 （料理L.O. 22:30）","7001～10000円","https://www.hotpepper.jp/strJ000739523/?vos=nhppalsa000016","03-3571-0456","https://imgfp.hotp.jp/IMGH/44/35/P010454435/P010454435_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:00"
94,"銀座 おざわ 分店",35.6694086664,139.7606724576,"東京都中央区銀座８-5-1プラザＧ８1Ｆ","月～土、祝前日: 17:00～翌2:00 （料理L.O. 翌1:30 ドリンクL.O. 翌1:30）","10001円～","https://www.hotpepper.jp/strJ000229370/?vos=nhppalsa000016","03-3289-5731","https://imgfp.hotp.jp/IMGH/41/16/P020884116/P020884116_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:00"
95,"徒然茶寮 つれづれさりょう",35.6694086664,139.7606724576,"東京都中央区銀座８-5-1 プラザG8ビル6F","月～金、祝前日: 17:00～翌5:00 （料理L.O. 翌4:00 ドリンクL.O. 翌4:00）土: 17:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）","7001～10000円","https://www.hotpepper.jp/strJ000623817/?vos=nhppalsa000016","050-5816-1225","https://imgfp.hotp.jp/IMGH/93/46/P026949346/P026949346_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:00"
96,"酒向 バー",35.6694142215,139.7606755126,"東京都中央区銀座８‐5‐1　プラザＧ8　4階","月～金、祝前日: 19:00～翌2:00土: 18:00～23:00","5001～7000円","https://www.hotpepper.jp/strJ001110756/?vos=nhppalsa000016","03-6280-6835","https://imgfp.hotp.jp/IMGH/62/24/P025286224/P025286224_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:00"
97,"鮨 酒井",35.6693156190,139.7605855242,"東京都中央区銀座８-5-26 2F","月～金、祝前日: 17:30～翌2:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:00）土: 17:30～22:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","10001円～","https://www.hotpepper.jp/strJ001103348/?vos=nhppalsa000016","050-5280-8294","https://imgfp.hotp.jp/IMGH/12/21/P022751221/P022751221_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:00"
98,"Bar ハイランド",35.6689606742,139.7611546568,"東京都中央区銀座８-6-4　村喜・茂竹ビル地下1階","月～金、祝前日: 18:00～翌3:00 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）土、祝日: 18:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）","5001～7000円","https://www.hotpepper.jp/strJ001110795/?vos=nhppalsa000016","03-3573-7220","https://imgfp.hotp.jp/IMGH/58/61/P021145861/P021145861_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:01"
99,"BAR JOTA バー イオタ",35.6689309530,139.7610668877,"東京都中央区銀座８-６-４　村喜茂竹ビル３Ｆ","月～金、祝前日: 19:00～翌7:00土: 19:00～翌0:00","4001～5000円","https://www.hotpepper.jp/strJ000789192/?vos=nhppalsa000016","050-5257-2058","https://imgfp.hotp.jp/IMGH/63/90/P012116390/P012116390_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:01"
100,"寿司 和",35.6691114746,139.7605585903,"東京都中央区銀座８-5-5-4F","月～金、祝前日: 11:00～14:00 （料理L.O. 14:00 ドリンクL.O. 14:00）17:00～翌2:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:00）土: 17:00～22:00 （料理L.O. 22:00 ドリンクL.O. 22:00）","10001円～","https://www.hotpepper.jp/strJ000731886/?vos=nhppalsa000016","03-5537-3348","https://imgfp.hotp.jp/IMGH/22/24/P012102224/P012102224_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:01"
101,"GINZA1954",35.6683698638,139.7595253745,"東京都中央区銀座８-5-15 SVAX銀座ビルB1F    ","月～金、祝前日: 18:00～翌3:00 （料理L.O. 翌2:30 ドリンクL.O. 翌2:30）土: 18:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:30）","7001～10000円","https://www.hotpepper.jp/strJ000717808/?vos=nhppalsa000016","050-5887-8552","https://imgfp.hotp.jp/IMGH/71/29/P025257129/P025257129_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:01"
102,"ノックトーン NOKKTON",35.6684615229,139.7596281398,"東京都中央区銀座８‐5-18 コルティーレ銀座４ビル　１Ｆ","月～土、祝前日: 18:00～翌0:00 （料理L.O. 23:30 ドリンクL.O. 23:30）","7001～10000円","https://www.hotpepper.jp/strJ000789223/?vos=nhppalsa000016","03-3573-1141","https://imgfp.hotp.jp/IMGH/27/62/P012112762/P012112762_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:01"
103,"温野菜 新橋銀座口店",35.6680004494,139.7590920928,"東京都港区新橋１-4-5 G10ビル4F","月～日、祝日、祝前日: 17:00～翌0:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","3001～4000円","https://www.hotpepper.jp/strJ001053845/?vos=nhppalsa000016","050-5887-7303","https://imgfp.hotp.jp/IMGH/43/18/P025794318/P025794318_238.jpg",NULL,"2017-05-12 06:49:00","2017-05-12 07:10:02"
104,"空の灯 スカイテラス 新橋店",35.6680004494,139.7590920928,"東京都港区新橋１-4-5　Ｇ-TENビル　7FーB","月～木、日、祝日: 16:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:00）金、土、祝前日: 16:00～翌1:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","3001～4000円","https://www.hotpepper.jp/strJ001041490/?vos=nhppalsa000016","050-5877-1007","https://imgfp.hotp.jp/IMGH/10/02/P022841002/P022841002_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:02"
105,"京扇 新橋店",35.6679798943,139.7590237661,"東京都港区新橋１-4-5　Ｇ-TENビル　7FーA","月～木、日、祝日: 16:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:00）金、土、祝前日: 16:00～翌1:00 （料理L.O. 翌0:00 ドリンクL.O. 翌0:00）","2001～3000円","https://www.hotpepper.jp/strJ001041480/?vos=nhppalsa000016","050-5877-1005","https://imgfp.hotp.jp/IMGH/16/29/P026231629/P026231629_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:02"
106,"オラフ Olaugh",35.6685798464,139.7597570130,"東京都中央区銀座８－５－１８　サンウッドビル２Ｆ","月～金、祝前日: 17:00～翌3:00 （料理L.O. 翌2:00 ドリンクL.O. 翌2:30）","5001～7000円","https://www.hotpepper.jp/strJ001135241/?vos=nhppalsa000016","050-5281-4085","https://imgfp.hotp.jp/IMGH/29/72/P025432972/P025432972_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:02"
107,"RAPPORT",35.6685798464,139.7597570130,"東京都中央区銀座８-5-18　サンウッドビル1F","月～金、祝前日: 18:00～翌3:00 （料理L.O. 翌2:30 ドリンクL.O. 翌2:30）土: 18:00～翌0:00 （料理L.O. 23:30 ドリンクL.O. 23:30）","5001～7000円","https://www.hotpepper.jp/strJ001133454/?vos=nhppalsa000016","050-5281-2480","https://imgfp.hotp.jp/IMGH/24/21/P023062421/P023062421_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:03"
108,"ダイニングダーツバー Ｂｅｅ 銀座店",35.6680159984,139.7589148850,"東京都中央区銀座８-5先　銀座ナイン1号館2Ｆ","月～金、祝前日: 17:00～翌5:00土、日、祝日: 15:00～翌5:00","3001～4000円","https://www.hotpepper.jp/strJ001027804/?vos=nhppalsa000016","050-5861-5699","https://imgfp.hotp.jp/IMGH/44/54/P026874454/P026874454_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:03"
109,"鮨 辰巳",35.6686642849,139.7598919982,"東京都中央区銀座８-5-19 園枝ビル１F","月～金、祝前日: 11:30～14:30 （料理L.O. 14:30 ドリンクL.O. 14:30）17:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）土: 11:30～15:00 （料理L.O. 15:00 ドリンクL.O. 15:00）17:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）","10001円～","https://www.hotpepper.jp/strJ000117634/?vos=nhppalsa000016","03-5568-8801","https://imgfp.hotp.jp/IMGH/82/77/P020748277/P020748277_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:03"
110,"寿司 久寿美",35.6685881841,139.7599567180,"東京都中央区銀座８-5-10金成ビル2Ｆ","月～土、祝日、祝前日: 17:00～翌2:00","10001円～","https://www.hotpepper.jp/strJ000954606/?vos=nhppalsa000016","03-3575-0151","https://imgfp.hotp.jp/IMGH/52/64/P020845264/P020845264_238.jpg",NULL,"2017-05-12 06:49:01","2017-05-12 07:10:03"
111,"bar 銀座9丁目",35.6675372447,139.7619557571,"東京都中央区銀座８-10-8 銀座8丁目10番ビルB1F","月～土、祝日、祝前日: 18:00～翌5:00","3001～4000円","https://www.hotpepper.jp/strJ001169604/?vos=nhppalsa000016","050-5286-2965","https://imgfp.hotp.jp/IMGH/57/07/P026915707/P026915707_238.jpg",NULL,"2017-05-12 06:49:02","2017-05-12 07:10:03"
112,"オーラム AURUM 銀座",35.6678588725,139.7618529751,"東京都中央区銀座８-9-15　JEWEL BOX GINZA11F","月～金、祝前日: 18:00～翌4:00 （料理L.O. 翌4:00 ドリンクL.O. 翌4:00）土: 18:00～23:00 （料理L.O. 23:00 ドリンクL.O. 23:00）","4001～5000円","https://www.hotpepper.jp/strJ000723649/?vos=nhppalsa000016","050-5816-3092","https://imgfp.hotp.jp/IMGH/08/31/P025450831/P025450831_238.jpg",NULL,"2017-05-12 06:49:02","2017-05-12 07:10:04"
